zcta19,any_open_park,count_open_parks,count_open_parks_tc10,count_open_parks_tc5,count_open_parks_tc3,zcta_area,zcta_area_sqmiles,tot_park_area,tot_park_area_sqmiles,prop_park_area_zcta
"07647",1,3,3,3,"3 or more",5893394,2.275452,402650.2,.1554641,.0683223
"21658",0,0,0,0,0,1.206e+08,46.56195,0,0,0
"21659",1,1,1,1,1,1.276e+08,49.25915,1.51e+07,5.816206,.1180736
"21660",0,0,0,0,0,86073359,33.23311,0,0,0
"08096",1,10,"10 or more","5 or more","3 or more",39998756,15.44361,710957.6,.2745023,.0177745
"08097",1,1,1,1,1,3593935,1.387626,53413.97,.0206233,.0148623
"21661",0,0,0,0,0,1.409e+08,54.40186,0,0,0
"21662",0,0,0,0,0,35383650,13.6617,0,0,0
"08098",1,3,3,3,"3 or more",1.473e+08,56.88375,2451345,.9464694,.0166387
"08102",1,14,"10 or more","5 or more","3 or more",3388842,1.308439,153833,.0593953,.045394
"65068",0,0,0,0,0,1.159e+08,44.74155,0,0,0
"65069",0,0,0,0,0,2.011e+08,77.652,0,0,0
"65072",0,0,0,0,0,57919655,22.3629,0,0,0
"65074",0,0,0,0,0,2.387e+08,92.17672,0,0,0
"65075",0,0,0,0,0,1.193e+08,46.05787,0,0,0
"65076",0,0,0,0,0,68606667,26.48918,0,0,0
"65077",0,0,0,0,0,76239768,29.43634,0,0,0
"65078",0,0,0,0,0,4.079e+08,157.4927,0,0,0
"65079",0,0,0,0,0,1.061e+08,40.98227,0,0,0
"65080",0,0,0,0,0,1.133e+08,43.75848,0,0,0
"65081",1,2,2,2,2,1.711e+08,66.05493,129062.7,.0498314,.0007544
"65082",0,0,0,0,0,1.775e+08,68.53466,0,0,0
"65083",0,0,0,0,0,39052306,15.07818,0,0,0
"65084",0,0,0,0,0,4.384e+08,169.2823,0,0,0
"65085",0,0,0,0,0,1.474e+08,56.89729,0,0,0
"65101",1,16,"10 or more","5 or more","3 or more",3.587e+08,138.4924,1494911,.5771883,.0041677
"65109",1,16,"10 or more","5 or more","3 or more",2.174e+08,83.94295,4817800,1.860163,.0221598
"65201",1,30,"10 or more","5 or more","3 or more",2.223e+08,85.84943,8188447,3.161577,.036827
"65202",1,26,"10 or more","5 or more","3 or more",3.875e+08,149.6027,3787463,1.462348,.0097749
"65203",1,28,"10 or more","5 or more","3 or more",2.048e+08,79.08575,3654015,1.410823,.0178392
"65215",0,0,0,0,0,22985,.0088746,0,0,0
"65230",0,0,0,0,0,1.777e+08,68.62855,0,0,0
"65231",0,0,0,0,0,3.232e+08,124.7801,0,0,0
"65232",0,0,0,0,0,64273643,24.81619,0,0,0
"65233",1,10,"10 or more","5 or more","3 or more",3.684e+08,142.239,754825.1,.2914396,.0020489
"65236",0,0,0,0,0,1.963e+08,75.78576,0,0,0
"65237",0,0,0,0,0,2.458e+08,94.91312,0,0,0
"65239",0,0,0,0,0,1.423e+08,54.95567,0,0,0
"65240",1,4,4,4,4,4.622e+08,178.472,179530.2,.069317,.0003884
"65243",0,0,0,0,0,2.561e+08,98.87471,0,0,0
"65244",0,0,0,0,0,1.766e+08,68.17193,0,0,0
"65246",0,0,0,0,0,87676288,33.85201,0,0,0
"65247",0,0,0,0,0,1.284e+08,49.58194,0,0,0
"65248",1,2,2,2,2,4.417e+08,170.523,132499.1,.0511582,.0003
"65250",0,0,0,0,0,1.450e+08,55.99915,0,0,0
"65251",1,9,9,"5 or more","3 or more",5.656e+08,218.3927,2.52e+07,9.747806,.0446343
"65254",0,0,0,0,0,2.841e+08,109.6777,0,0,0
"65255",0,0,0,0,0,1.408e+08,54.35798,0,0,0
"65256",0,0,0,0,0,1.298e+08,50.11769,0,0,0
"65257",0,0,0,0,0,2.171e+08,83.82818,0,0,0
"65258",0,0,0,0,0,1.354e+08,52.27779,0,0,0
"54413",0,0,0,0,0,82134869,31.71245,0,0,0
"54414",1,1,1,1,1,3.350e+08,129.3614,125683.8,.0485268,.0003751
"23504",1,22,"10 or more","5 or more","3 or more",11617813,4.485662,933956.8,.3606027,.0803901
"54416",1,1,1,1,1,2.154e+08,83.17316,345797.9,.1335133,.0016052
"54417",1,2,2,2,2,992651,.3832647,13664.27,.0052758,.0137654
"54418",0,0,0,0,0,3.048e+08,117.6716,0,0,0
"54420",0,0,0,0,0,1.001e+08,38.63021,0,0,0
"54421",1,3,3,3,"3 or more",1.837e+08,70.93809,81988.37,.0316559,.0004462
"54422",0,0,0,0,0,1.006e+08,38.85943,0,0,0
"23505",1,17,"10 or more","5 or more","3 or more",19251343,7.432985,734469.4,.2835802,.0381516
"54423",0,0,0,0,0,1.400e+08,54.03682,0,0,0
"23507",1,17,"10 or more","5 or more","3 or more",2584552,.9979011,128082.3,.0494529,.0495569
"54424",0,0,0,0,0,4.361e+08,168.3651,0,0,0
"33993",1,6,6,"5 or more","3 or more",1.954e+08,75.43121,3.66e+07,14.12891,.1873086
"34101",1,6,6,"5 or more","3 or more",24833489,9.588264,1569154,.6058536,.063187
"54425",0,0,0,0,0,1.145e+08,44.20973,0,0,0
"23508",1,18,"10 or more","5 or more","3 or more",14606256,5.639507,199338,.0769648,.0136474
"54426",0,0,0,0,0,2.812e+08,108.5583,0,0,0
"67647",0,0,0,0,0,2.175e+08,83.9865,0,0,0
"67648",0,0,0,0,0,4.509e+08,174.0912,0,0,0
"67649",0,0,0,0,0,2.342e+08,90.40993,0,0,0
"67650",0,0,0,0,0,3.910e+08,150.9519,0,0,0
"67651",0,0,0,0,0,5.950e+08,229.7291,0,0,0
"67653",0,0,0,0,0,5.399e+08,208.4643,0,0,0
"67654",1,5,5,"5 or more",5,9.057e+08,349.6871,242407.8,.0935942,.0002677
"67656",0,0,0,0,0,3.158e+08,121.9267,0,0,0
"67657",0,0,0,0,0,3.494e+08,134.9031,0,0,0
"67658",0,0,0,0,0,2.074e+08,80.07004,0,0,0
"67659",0,0,0,0,0,2.956e+08,114.1486,0,0,0
"67660",0,0,0,0,0,49184387,18.9902,0,0,0
"67661",1,4,4,4,4,1.012e+09,390.8231,29198.15,.0112735,.0000288
"67663",0,0,0,0,0,7.998e+08,308.7997,0,0,0
"67664",0,0,0,0,0,2.620e+08,101.1431,0,0,0
"67665",1,6,6,"5 or more","3 or more",8.366e+08,323.0308,205315.5,.0792728,.0002454
"67667",0,0,0,0,0,291858,.112687,0,0,0
"67669",0,0,0,0,0,8.618e+08,332.7456,0,0,0
"67671",0,0,0,0,0,3.346e+08,129.1835,0,0,0
"67672",0,0,0,0,0,8.162e+08,315.1251,0,0,0
"67673",0,0,0,0,0,3.232e+08,124.807,0,0,0
"67674",0,0,0,0,0,12683366,4.897075,0,0,0
"67675",0,0,0,0,0,2.523e+08,97.40524,0,0,0
"67701",1,4,4,4,4,1.255e+09,484.7091,192064.3,.0741564,.000153
"78802",0,0,0,0,0,31482494,12.15546,0,0,0
"78827",0,0,0,0,0,2.659e+08,102.6723,0,0,0
"78828",0,0,0,0,0,4.634e+08,178.9212,0,0,0
"78829",0,0,0,0,0,1.352e+09,522.1713,0,0,0
"78830",0,0,0,0,0,5.339e+08,206.1549,0,0,0
"78832",1,6,6,"5 or more","3 or more",2.818e+09,1088.104,136684.4,.0527741,.0000485
"78833",0,0,0,0,0,6.306e+08,243.4775,0,0,0
"78834",1,2,2,2,2,1.448e+09,558.9405,50708.86,.0195788,.000035
"78836",0,0,0,0,0,5.521e+08,213.1591,0,0,0
"78837",0,0,0,0,0,2.185e+09,843.6692,0,0,0
"78838",0,0,0,0,0,1.176e+08,45.41615,0,0,0
"78839",1,6,6,"5 or more","3 or more",9.357e+08,361.2661,167407.4,.0646364,.0001789
"78840",1,16,"10 or more","5 or more","3 or more",2.575e+09,994.0982,605510.5,.2337889,.0002352
"78843",0,0,0,0,0,12552663,4.84661,0,0,0
"78850",0,0,0,0,0,7.008e+08,270.5701,0,0,0
"78851",0,0,0,0,0,1.154e+09,445.7343,0,0,0
"78852",1,17,"10 or more","5 or more","3 or more",1.499e+09,578.6697,697764.3,.2694083,.0004656
"78860",0,0,0,0,0,1.317e+08,50.86166,0,0,0
"78861",1,4,4,4,4,1.195e+09,461.5803,390926.6,.1509376,.000327
"78870",0,0,0,0,0,3.074e+08,118.6792,0,0,0
"78871",0,0,0,0,0,1.126e+09,434.9073,0,0,0
"78872",0,0,0,0,0,4.805e+08,185.5374,0,0,0
"78873",0,0,0,0,0,5.899e+08,227.7479,0,0,0
"78877",0,0,0,0,0,1.577e+08,60.87821,0,0,0
"78879",0,0,0,0,0,1.174e+08,45.34415,0,0,0
"78880",0,0,0,0,0,4.428e+09,1709.734,0,0,0
"78881",0,0,0,0,0,6.373e+08,246.0534,0,0,0
"78883",0,0,0,0,0,1.973e+08,76.1701,0,0,0
"78884",0,0,0,0,0,6.307e+08,243.5133,0,0,0
"78885",0,0,0,0,0,2.011e+08,77.64638,0,0,0
"78886",0,0,0,0,0,2.566e+08,99.05992,0,0,0
"78931",0,0,0,0,0,44719019,17.26611,0,0,0
"78932",0,0,0,0,0,1.428e+08,55.12837,0,0,0
"78933",0,0,0,0,0,2.823e+08,109.0024,0,0,0
"78934",1,3,3,3,"3 or more",5.045e+08,194.7886,112086,.0432766,.0002222
"78935",1,1,1,1,1,1.796e+08,69.34808,106090.6,.0409618,.0005907
"78938",0,0,0,0,0,57970901,22.38269,0,0,0
"78940",0,0,0,0,0,3.606e+08,139.2442,0,0,0
"78941",0,0,0,0,0,4.052e+08,156.4433,0,0,0
"78942",1,2,2,2,2,5.346e+08,206.4233,191633.8,.0739902,.0003584
"12959",0,0,0,0,0,1.003e+08,38.72873,0,0,0
"12960",0,0,0,0,0,79652672,30.75407,0,0,0
"12961",0,0,0,0,0,10359550,3.999845,0,0,0
"12962",1,5,5,"5 or more",5,1.130e+08,43.6126,791781,.3057083,.0070096
"12964",0,0,0,0,0,91187640,35.20774,0,0,0
"12965",0,0,0,0,0,24759402,9.559659,0,0,0
"12966",0,0,0,0,0,2.233e+08,86.22549,0,0,0
"12967",0,0,0,0,0,97485792,37.63947,0,0,0
"12969",0,0,0,0,0,2.603e+08,100.5074,0,0,0
"12970",1,1,1,1,1,1.396e+08,53.88523,4158246,1.605508,.029795
"12972",0,0,0,0,0,2.158e+08,83.30947,0,0,0
"12973",0,0,0,0,0,95541664,36.88884,0,0,0
"12974",0,0,0,0,0,20850841,8.050554,0,0,0
"12975",0,0,0,0,0,7385711,2.851639,0,0,0
"12976",0,0,0,0,0,1.025e+08,39.56798,0,0,0
"12977",1,1,1,1,1,23458503,9.057379,2.02e+07,7.814977,.8628299
"12978",0,0,0,0,0,6769181,2.613595,0,0,0
"12979",0,0,0,0,0,8808646,3.401037,0,0,0
"12980",0,0,0,0,0,6.714e+08,259.2208,0,0,0
"12981",0,0,0,0,0,2.766e+08,106.7791,0,0,0
"12983",1,16,"10 or more","5 or more","3 or more",5.985e+08,231.0951,1.14e+08,43.92651,.1900798
"12985",0,0,0,0,0,1.440e+08,55.59172,0,0,0
"12986",1,3,3,3,"3 or more",6.477e+08,250.0672,5.98e+07,23.08698,.0923231
"12987",0,0,0,0,0,16097810,6.215399,0,0,0
"12989",0,0,0,0,0,3.900e+08,150.5667,0,0,0
"64111",1,13,"10 or more","5 or more","3 or more",7051101,2.722445,380303.8,.1468361,.0539354
"64112",1,14,"10 or more","5 or more","3 or more",3819787,1.474828,596576.6,.2303395,.1561806
"64113",1,27,"10 or more","5 or more","3 or more",6460882,2.49456,145077,.0560145,.0224547
"64114",1,31,"10 or more","5 or more","3 or more",18131959,7.000789,483686.7,.1867525,.0266759
"64116",1,24,"10 or more","5 or more","3 or more",30031871,11.59537,1540041,.5946131,.0512802
"58601",1,13,"10 or more","5 or more","3 or more",1.496e+09,577.4256,614646.3,.2373163,.000411
"58620",0,0,0,0,0,6.101e+08,235.5471,0,0,0
"64117",1,15,"10 or more","5 or more","3 or more",16211563,6.259319,2355545,.909481,.1453003
"58621",0,0,0,0,0,1.039e+09,401.3145,0,0,0
"64118",1,23,"10 or more","5 or more","3 or more",33219359,12.82607,1140681,.4404193,.0343378
"64119",1,15,"10 or more","5 or more","3 or more",34902652,13.47599,1997865,.7713798,.0572411
"58622",0,0,0,0,0,1.624e+09,627.0615,0,0,0
"64120",1,6,6,"5 or more","3 or more",23211871,8.962153,3349282,1.293165,.1442918
"64123",1,6,6,"5 or more","3 or more",4266256,1.647211,861388.1,.3325838,.2019073
"64124",1,9,9,"5 or more","3 or more",4409733,1.702607,546419.6,.2109738,.1239122
"34236",1,29,"10 or more","5 or more","3 or more",21221828,8.193793,1811381,.6993782,.0853546
"34237",1,9,9,"5 or more","3 or more",10315858,3.982975,650530.9,.2511714,.0630612
"34238",1,6,6,"5 or more","3 or more",36751818,14.18996,3522403,1.360007,.095843
"34239",1,5,5,"5 or more",5,13067331,5.045325,188485.5,.0727747,.0144242
"34240",1,5,5,"5 or more",5,1.857e+08,71.69648,1829406,.7063377,.0098518
"34241",1,4,4,4,4,1.851e+08,71.47192,1959387,.7565235,.0105849
"34242",1,12,"10 or more","5 or more","3 or more",21243312,8.202088,854937.3,.3300931,.040245
"34243",1,8,8,"5 or more","3 or more",51398872,19.84521,505390.3,.1951323,.0098327
"34251",0,0,0,0,0,7.664e+08,295.8991,0,0,0
"34266",1,6,6,"5 or more","3 or more",1.688e+09,651.7853,635106.8,.2452161,.0003762
"34268",0,0,0,0,0,356042,.1374686,0,0,0
"34269",0,0,0,0,0,1.421e+08,54.85008,0,0,0
"34275",1,20,"10 or more","5 or more","3 or more",79632603,30.74632,3350532,1.293648,.0420749
"34285",1,33,"10 or more","5 or more","3 or more",25609452,9.887865,1260052,.4865089,.0492026
"34286",1,3,3,3,"3 or more",39823494,15.37594,417685.4,.1612692,.0104884
"34287",1,20,"10 or more","5 or more","3 or more",42872582,16.5532,8718087,3.366072,.2033488
"34288",1,1,1,1,1,51908631,20.04203,106832,.0412481,.0020581
"34289",0,0,0,0,0,10227757,3.948959,0,0,0
"34291",1,6,6,"5 or more","3 or more",34923701,13.48412,7109658,2.745054,.2035769
"34292",1,7,7,"5 or more","3 or more",80421499,31.05091,2.28e+07,8.821582,.2841005
"34293",1,55,"10 or more","5 or more","3 or more",1.254e+08,48.40909,3.68e+07,14.21686,.2936817
"34420",1,5,5,"5 or more",5,69565319,26.85932,458943.8,.1771992,.0065973
"34428",1,6,6,"5 or more","3 or more",2.145e+08,82.80315,2.16e+07,8.335311,.1006642
"34429",1,9,9,"5 or more","3 or more",1.966e+08,75.90045,5.81e+07,22.42728,.2954828
"44509",1,5,5,"5 or more",5,14276525,5.512197,1065699,.4114687,.074647
"90804",1,8,8,"5 or more","3 or more",5478392,2.115219,769552.3,.2971258,.1404705
"89706",1,8,8,"5 or more","3 or more",82233710,31.75061,305488.8,.1179499,.0037149
"85282",1,16,"10 or more","5 or more","3 or more",28982576,11.19024,518830.8,.2003217,.0179015
"90805",1,24,"10 or more","5 or more","3 or more",19511271,7.533344,676641.1,.2612526,.0346795
"85283",1,19,"10 or more","5 or more","3 or more",23110984,8.923201,933743.8,.3605205,.0404026
"85284",1,11,"10 or more","5 or more","3 or more",20191955,7.796157,489343,.1889364,.0242346
"90806",1,21,"10 or more","5 or more","3 or more",9197383,3.551129,416706.6,.1608913,.0453071
"90807",1,11,"10 or more","5 or more","3 or more",15217872,5.875653,236728.4,.0914013,.0155559
"85286",1,13,"10 or more","5 or more","3 or more",42113861,16.26025,2017060,.7787912,.0478954
"90808",1,13,"10 or more","5 or more","3 or more",18051210,6.969611,2307851,.8910663,.1278502
"85295",1,4,4,4,4,32764137,12.6503,1289979,.4980637,.0393717
"90810",1,7,7,"5 or more","3 or more",17878654,6.902987,270313.1,.1043685,.0151193
"89801",1,9,9,"5 or more","3 or more",4.525e+09,1747.279,4.24e+08,163.5498,.0936026
"85296",1,7,7,"5 or more","3 or more",29329474,11.32417,411723.3,.1589672,.0140379
"90813",1,17,"10 or more","5 or more","3 or more",8554630,3.302961,173084.7,.0668284,.0202329
"73949",0,0,0,0,0,1.367e+09,527.7261,0,0,0
"75001",1,14,"10 or more","5 or more","3 or more",9936444,3.836483,404608.9,.1562204,.0407197
"75002",1,57,"10 or more","5 or more","3 or more",1.016e+08,39.24223,3334018,1.287272,.0328032
"75006",1,13,"10 or more","5 or more","3 or more",44381247,17.13569,2329698,.8995013,.0524928
"75007",1,10,"10 or more","5 or more","3 or more",30747675,11.87174,2131948,.8231499,.0693369
"75009",1,1,1,1,1,2.513e+08,97.04458,180693,.069766,.0007189
"75010",1,2,2,2,2,21099221,8.146455,20843.9,.0080479,.0009879
"75013",1,23,"10 or more","5 or more","3 or more",39109771,15.10037,1532403,.591664,.0391821
"75019",1,21,"10 or more","5 or more","3 or more",47335200,18.27622,2304495,.8897704,.0486846
"75020",1,9,9,"5 or more","3 or more",1.747e+08,67.46085,1890258,.7298327,.0108186
"75021",1,5,5,"5 or more",5,1.560e+08,60.24374,274075.2,.105821,.0017565
"75022",1,15,"10 or more","5 or more","3 or more",55118709,21.28145,2013670,.7774822,.0365333
"75023",1,16,"10 or more","5 or more","3 or more",24429817,9.432405,2134898,.8242887,.087389
"75024",1,14,"10 or more","5 or more","3 or more",33124358,12.78939,1928971,.7447799,.0582342
"75025",1,13,"10 or more","5 or more","3 or more",24339565,9.397558,2087513,.8059933,.0857662
"75028",1,42,"10 or more","5 or more","3 or more",39436944,15.22669,2535392,.9789201,.0642898
"75032",1,17,"10 or more","5 or more","3 or more",1.545e+08,59.66937,966299.7,.3730904,.0062526
"75034",1,43,"10 or more","5 or more","3 or more",1.398e+08,53.98584,7109536,2.745007,.0508468
"75035",1,27,"10 or more","5 or more","3 or more",61385582,23.70111,1907088,.7363307,.0310674
"75038",1,7,7,"5 or more","3 or more",34744446,13.41491,572528.8,.2210546,.0164783
"75039",1,14,"10 or more","5 or more","3 or more",14497636,5.597569,1198700,.4628207,.0826825
"75040",1,23,"10 or more","5 or more","3 or more",40556669,15.65902,4202446,1.622573,.1036191
"75041",1,6,6,"5 or more","3 or more",20729359,8.003651,347238.5,.1340695,.016751
"75042",1,7,7,"5 or more","3 or more",19381535,7.483253,160834.9,.0620987,.0082984
"75043",1,28,"10 or more","5 or more","3 or more",51139614,19.74512,4109800,1.586802,.0803643
"75044",1,8,8,"5 or more","3 or more",27988810,10.80654,1047478,.4044335,.0374249
"14479",0,0,0,0,0,3833266,1.480032,0,0,0
"14480",1,1,1,1,1,3392793,1.309965,57134.93,.0220599,.0168401
"14481",1,3,3,3,"3 or more",61560913,23.7688,7045072,2.720117,.1144407
"14482",1,9,9,"5 or more","3 or more",1.519e+08,58.63638,263022.8,.1015537,.0017319
"14485",1,1,1,1,1,91664982,35.39205,208362.2,.0804491,.0022731
"14486",0,0,0,0,0,14590395,5.633383,0,0,0
"14487",1,3,3,3,"3 or more",86521182,33.40601,56678.57,.0218837,.0006551
"14489",1,5,5,"5 or more",5,1.763e+08,68.07343,55115.54,.0212802,.0003126
"14502",1,3,3,3,"3 or more",97152968,37.51097,1078004,.4162196,.0110959
"14504",1,8,8,"5 or more","3 or more",2946909,1.137808,123967.4,.0478641,.0420669
"14505",0,0,0,0,0,1.028e+08,39.70682,0,0,0
"14506",1,2,2,2,2,7472840,2.88528,119008.6,.0459495,.0159255
"14507",0,0,0,0,0,84853747,32.76221,0,0,0
"14510",1,4,4,4,4,1.814e+08,70.02819,2.03e+07,7.853825,.1121523
"14511",0,0,0,0,0,6093015,2.352526,0,0,0
"14512",0,0,0,0,0,2.661e+08,102.7611,0,0,0
"14513",1,8,8,"5 or more","3 or more",1.221e+08,47.15029,211562,.0816845,.0017324
"14514",1,4,4,4,4,9727756,3.755908,1212251,.4680528,.1246178
"14516",0,0,0,0,0,78016996,30.12253,0,0,0
"14517",1,1,1,1,1,88409260,34.13501,117272.3,.0452791,.0013265
"14519",0,0,0,0,0,1.059e+08,40.87655,0,0,0
"05760",0,0,0,0,0,1.035e+08,39.95684,0,0,0
"05761",0,0,0,0,0,98684469,38.10229,0,0,0
"05762",1,1,1,1,1,51945875,20.05641,3.06e+07,11.80418,.5885488
"05763",1,1,1,1,1,74743499,28.85863,1065903,.4115475,.0142608
"05764",0,0,0,0,0,1.146e+08,44.24372,0,0,0
"05765",0,0,0,0,0,20895522,8.067806,0,0,0
"05766",1,1,1,1,1,1.187e+08,45.8354,8.05e+07,31.09193,.6783387
"05767",1,1,1,1,1,1.486e+08,57.36152,5.12e+07,19.78546,.3449257
"05769",1,1,1,1,1,83763611,32.34131,1.30e+07,5.022039,.1552825
"05770",0,0,0,0,0,1.076e+08,41.53714,0,0,0
"05772",1,1,1,1,1,1.186e+08,45.79616,3609237,1.393534,.0304291
"05773",1,1,1,1,1,1.840e+08,71.05124,6.43e+07,24.84026,.3496105
"05774",0,0,0,0,0,59978253,23.15773,0,0,0
"05775",0,0,0,0,0,33142705,12.79647,0,0,0
"60002",1,31,"10 or more","5 or more","3 or more",96843696,37.39156,2.33e+07,8.979157,.2401386
"35005",1,4,4,4,4,90099395,34.78757,339179.9,.1309581,.0037645
"35006",0,0,0,0,0,2.663e+08,102.8241,0,0,0
"60004",1,6,6,"5 or more","3 or more",28775448,11.11026,146271.7,.0564758,.0050832
"35007",1,4,4,4,4,98562392,38.05515,534337.8,.206309,.0054213
"60005",1,4,4,4,4,17093223,6.59973,43620.07,.0168418,.0025519
"60007",1,42,"10 or more","5 or more","3 or more",37443789,14.45713,4684101,1.808542,.1250969
"35010",1,1,1,1,1,6.299e+08,243.1952,811171.3,.313195,.0012878
"35013",0,0,0,0,0,74807,.0288831,0,0,0
"60008",1,12,"10 or more","5 or more","3 or more",13418651,5.18097,430657,.1662776,.0320939
"35014",0,0,0,0,0,2.552e+08,98.54191,0,0,0
"35016",1,2,2,2,2,1.941e+08,74.93076,404126,.1560339,.0020824
"35019",0,0,0,0,0,78054389,30.13697,0,0,0
"60010",1,65,"10 or more","5 or more","3 or more",1.981e+08,76.49684,4.11e+07,15.873,.2074987
"60012",1,9,9,"5 or more","3 or more",44979197,17.36657,2627660,1.014545,.0584195
"60013",1,39,"10 or more","5 or more","3 or more",39790149,15.36306,9244907,3.569479,.2323416
"35020",1,9,9,"5 or more","3 or more",49420833,19.08149,255282.5,.0985651,.0051655
"40065",1,7,7,"5 or more","3 or more",4.655e+08,179.7485,981947.9,.3791322,.0021092
"38629",0,0,0,0,0,1.317e+08,50.86356,0,0,0
"48041",0,0,0,0,0,1.039e+08,40.13298,0,0,0
"16024",0,0,0,0,0,611589,.2361358,0,0,0
"16025",0,0,0,0,0,1.380e+08,53.26791,0,0,0
"16027",0,0,0,0,0,1373157,.5301789,0,0,0
"16028",0,0,0,0,0,42575209,16.43838,0,0,0
"16029",1,2,2,2,2,2241383,.8654028,45695.93,.0176433,.0203874
"16030",0,0,0,0,0,2806307,1.083521,0,0,0
"16033",1,3,3,3,"3 or more",80090703,30.92319,88567.59,.0341961,.0011058
"16034",0,0,0,0,0,51421515,19.85396,0,0,0
"16035",0,0,0,0,0,1457182,.5626211,0,0,0
"16036",0,0,0,0,0,6979505,2.694802,0,0,0
"16037",1,3,3,3,"3 or more",90716258,35.02574,54425.83,.0210139,.0006
"16038",1,1,1,1,1,1.239e+08,47.83975,93806.02,.0362187,.0007571
"16040",0,0,0,0,0,50820010,19.62172,0,0,0
"16041",0,0,0,0,0,71989638,27.79535,0,0,0
"16045",0,0,0,0,0,1489043,.5749227,0,0,0
"16046",1,7,7,"5 or more","3 or more",58986402,22.77478,521423.7,.2013228,.0088397
"16048",0,0,0,0,0,2861875,1.104976,0,0,0
"16049",0,0,0,0,0,2.449e+08,94.54658,0,0,0
"16050",0,0,0,0,0,63702382,24.59563,0,0,0
"55043",1,8,8,"5 or more","3 or more",15503016,5.985748,910007.1,.3513557,.0586987
"55044",1,74,"10 or more","5 or more","3 or more",1.711e+08,66.06921,7447296,2.875417,.0435213
"55045",1,14,"10 or more","5 or more","3 or more",1.087e+08,41.98554,714525.2,.2758797,.0065708
"55046",1,12,"10 or more","5 or more","3 or more",1.247e+08,48.16449,344516.5,.1330186,.0027618
"55047",1,1,1,1,1,91279421,35.24318,1823239,.7039564,.0199743
"55049",0,0,0,0,0,1.245e+08,48.06768,0,0,0
"55051",1,10,"10 or more","5 or more","3 or more",5.243e+08,202.4526,77712.52,.030005,.0001482
"55052",1,1,1,1,1,1.278e+08,49.33274,826161.3,.3189826,.0064659
"55053",0,0,0,0,0,1.113e+08,42.96167,0,0,0
"55054",1,4,4,4,4,3125412,1.206728,51037.1,.0197055,.0163297
"55055",1,12,"10 or more","5 or more","3 or more",9818693,3.791018,313084.1,.1208825,.0318865
"55056",1,11,"10 or more","5 or more","3 or more",2.668e+08,103.0143,1389541,.5365049,.0052081
"55057",1,37,"10 or more","5 or more","3 or more",3.304e+08,127.5553,1973189,.7618526,.0059727
"55060",1,18,"10 or more","5 or more","3 or more",5.351e+08,206.6196,1733880,.6694546,.00324
"55063",1,9,9,"5 or more","3 or more",4.474e+08,172.7471,130075.5,.0502224,.0002907
"55065",0,0,0,0,0,85842997,33.14417,0,0,0
"55066",1,33,"10 or more","5 or more","3 or more",3.312e+08,127.8915,3429109,1.323986,.0103524
"55068",1,36,"10 or more","5 or more","3 or more",1.162e+08,44.87652,3472770,1.340844,.0298785
"55069",1,4,4,4,4,2.044e+08,78.90218,52392.95,.020229,.0002564
"55070",1,17,"10 or more","5 or more","3 or more",71425954,27.57771,784108.5,.302746,.0109779
"70125",1,10,"10 or more","5 or more","3 or more",6069419,2.343416,37690.26,.0145523,.0062099
"70126",1,14,"10 or more","5 or more","3 or more",30870556,11.91919,857886.3,.3312317,.0277898
"70127",1,9,9,"5 or more","3 or more",19992507,7.71915,797501.7,.3079171,.03989
"70128",1,4,4,4,4,15615004,6.028987,134202.6,.0518159,.0085945
"70129",1,5,5,"5 or more",5,3.475e+08,134.1697,1.03e+08,39.67717,.2957238
"70130",1,17,"10 or more","5 or more","3 or more",6704559,2.588645,106453.6,.041102,.0158778
"70131",1,7,7,"5 or more","3 or more",38762189,14.96616,985958.7,.3806808,.0254361
"70139",0,0,0,0,0,12861,.0049657,0,0,0
"70163",0,0,0,0,0,10071,.0038884,0,0,0
"70301",1,5,5,"5 or more",5,7.655e+08,295.563,971458.9,.3750824,.001269
"70339",1,1,1,1,1,2.129e+08,82.21855,40933.93,.0158047,.0001922
"70340",0,0,0,0,0,132998,.0513508,0,0,0
"70341",0,0,0,0,0,1.505e+08,58.10489,0,0,0
"70342",1,2,2,2,2,22150231,8.552252,126898.1,.0489956,.005729
"70343",1,1,1,1,1,76205756,29.42321,11657.15,.0045009,.000153
"70344",0,0,0,0,0,9.278e+08,358.2435,0,0,0
"70345",1,2,2,2,2,2.787e+08,107.5981,1053858,.4068968,.0037816
"70346",1,2,2,2,2,1.458e+08,56.30574,36237.43,.0139913,.0002485
"70352",0,0,0,0,0,10251792,3.958239,0,0,0
"70353",0,0,0,0,0,67250774,25.96567,0,0,0
"70354",0,0,0,0,0,3.670e+08,141.699,0,0,0
"32810",1,6,6,"5 or more","3 or more",25560761,9.869065,564203.1,.21784,.022073
"32811",1,16,"10 or more","5 or more","3 or more",22412367,8.653463,2211581,.853896,.0986768
